z,XCH4,XCO,XCO2,XH2,XH2O,XO2,Tboth,Tgas,Tsolid
0.4185184,0.4993908,0,0.5006092,0,0,0,521.0668,533.4494,495.4341
0.4192191,0.4993908,0,0.5006092,0,0,0,519.0782,533.0611,493.2624
0.4199198,0.4993908,0,0.5006092,0,0,0,518.7936,533.4023,492.8714
0.4206205,0.4993908,0,0.5006092,0,0,0,518.4897,535.1929,491.6719
0.4213212,0.4993908,0,0.5006092,0,0,0,516.4389,536.2377,488.9148
0.4220219,0.4993908,0,0.5006092,0,0,0,513.2752,534.5023,486.2994
0.4227226,0.4993908,0,0.5006092,0,0,0,509.9852,531.3968,483.8195
0.4234233,0.4993908,0,0.5006092,0,0,0,507.7447,528.8888,481.6405
0.424124,0.4993908,0,0.5006092,0,0,0,506.084,526.1212,479.8368
0.4248247,0.4993908,0,0.5006092,0,0,0,505.4562,523.9833,478.3859
0.4255255,0.4993908,0,0.5006092,0,0,0,505.2413,521.5923,477.0975
0.4262262,0.4993908,0,0.5006092,0,0,0,505.3915,521.9343,475.5754
0.4269269,0.4993908,0,0.5006092,0,0,0,506.1842,522.6651,474.3253
0.4276276,0.4993908,0,0.5006092,0,0,0,505.7271,521.2393,474.2042
0.4283283,0.4993908,0,0.5006092,0,0,0,504.1818,519.2077,474.7424
0.429029,0.4993908,0,0.5006092,0,0,0,502.3674,516.6434,473.891
0.4297297,0.4993908,0,0.5006092,0,0,0,500.4261,515.3421,470.6159
0.4304304,0.4993908,0,0.5006092,0,0,0,499.3779,517.9116,465.76
0.4311311,0.4993908,0,0.5006092,0,0,0,497.2765,517.3064,461.5909
0.4318318,0.4993908,0,0.5006092,0,0,0,493.8839,516.1492,459.9701
0.4325325,0.4993908,0,0.5006092,0,0,0,490.615,514.6216,458.3806
0.4332332,0.4993908,0,0.5006092,0,0,0,487.5697,512.4804,456.5392
0.4339339,0.4993908,0,0.5006092,0,0,0,485.2652,510.4779,454.6375
0.4346346,0.4993908,0,0.5006092,0,0,0,483.4077,507.8588,452.9773
0.4353353,0.4993908,0,0.5006092,0,0,0,481.8916,504.4416,451.6712
0.436036,0.4993908,0,0.5006092,0,0,0,481.1619,501.1224,450.8289
0.4367367,0.4993908,0,0.5006092,0,0,0,480.5251,496.9405,450.6359
0.4374374,0.4993908,0,0.5006092,0,0,0,480.1509,492.3677,451.5891
0.4381381,0.4993908,0,0.5006092,0,0,0,480.2364,487.9738,454.7265
0.4388388,0.4993908,0,0.5006092,0,0,0,481.4652,487.9229,455.4084
0.4395395,0.4993908,0,0.5006092,0,0,0,482.9711,491.6803,452.3041
0.4402402,0.4993908,0,0.5006092,0,0,0,483.4402,493.2786,450.6892
0.4409409,0.4993908,0,0.5006092,0,0,0,482.8203,492.6768,449.7494
0.4416416,0.4993908,0,0.5006092,0,0,0,481.1826,489.9562,449.1304
0.4423423,0.4993908,0,0.5006092,0,0,0,478.7141,486.2403,448.8732
0.443043,0.4993908,0,0.5006092,0,0,0,476.792,486.7234,447.5191
0.4437437,0.4993908,0,0.5006092,0,0,0,475.4083,489.3139,445.4401
0.4444444,0.4993908,0,0.5006092,0,0,0,473.4481,490.7196,443.7216
0.4451451,0.4993908,0,0.5006092,0,0,0,470.7299,490.4958,441.8532
0.4458458,0.4993908,0,0.5006092,0,0,0,467.7037,489.2202,439.5589
0.4465465,0.4993908,0,0.5006092,0,0,0,464.394,486.9194,436.6201
0.4472472,0.4993908,0,0.5006092,0,0,0,461.2769,484.231,433.2292
0.4479479,0.4993908,0,0.5006092,0,0,0,458.1068,480.6642,429.4289
0.4486486,0.4993908,0,0.5006092,0,0,0,454.1481,474.9694,425.1789
0.4493493,0.4993908,0,0.5006092,0,0,0,449.5348,467.7902,420.2192
0.45005,0.4993908,0,0.5006092,0,0,0,444.5324,463.2805,414.34
0.4507507,0.4993908,0,0.5006092,0,0,0,440.8679,460.4874,407.6439
0.4514514,0.4993908,0,0.5006092,0,0,0,438.2726,458.4455,399.5469
0.4521521,0.4993908,0,0.5006092,0,0,0,436.038,456.6051,398.2944
0.4528528,0.4993908,0,0.5006092,0,0,0,433.3236,452.4496,397.855
0.4535535,0.4993908,0,0.5006092,0,0,0,430.2786,448.4987,396.6865
0.4542542,0.4993908,0,0.5006092,0,0,0,427.9009,448.4345,393.6465
0.4549549,0.4993908,0,0.5006092,0,0,0,426.8128,447.7748,392.6478
0.4556556,0.4993908,0,0.5006092,0,0,0,425.8789,448.7117,391.0916
0.4563563,0.4993908,0,0.5006092,0,0,0,424.3,451.514,387.6552
0.457057,0.4993908,0,0.5006092,0,0,0,422.2129,452.7322,384.0176
0.4577577,0.4993908,0,0.5006092,0,0,0,420.6978,453.8653,380.0794
0.4584584,0.4993908,0,0.5006092,0,0,0,419.5609,454.472,375.6574
0.4591591,0.4993908,0,0.5006092,0,0,0,418.7279,454.122,370.6549
0.4598598,0.4993908,0,0.5006092,0,0,0,417.7071,451.8237,365.022
0.4605605,0.4993908,0,0.5006092,0,0,0,416.1853,450.9603,361.8598
0.4612612,0.4993908,0,0.5006092,0,0,0,413.8777,447.3257,359.9084
0.4619619,0.4993908,0,0.5006092,0,0,0,410.8192,439.8471,358.2759
0.4626626,0.4993908,0,0.5006092,0,0,0,408.7171,435.3749,360.7362
0.4633633,0.4993908,0,0.5006092,0,0,0,407.1592,431.3869,363.5557
0.464064,0.4993908,0,0.5006092,0,0,0,406.0927,428.1991,365.8865
0.4647647,0.4993908,0,0.5006092,0,0,0,405.3779,429.1015,366.9874
0.4654654,0.4993908,0,0.5006092,0,0,0,404.2297,426.6933,369.0996
0.4661661,0.4993908,0,0.5006092,0,0,0,402.967,423.4279,371.2917
0.4668668,0.4993908,0,0.5006092,0,0,0,401.7128,425.9802,368.693
0.4675675,0.4993908,0,0.5006092,0,0,0,400.1373,427.2013,366.0654
0.4682682,0.4993908,0,0.5006092,0,0,0,398.3967,427.0348,363.3105
0.4689689,0.4993908,0,0.5006092,0,0,0,396.9939,426.2329,360.4097
0.4696696,0.4993908,0,0.5006092,0,0,0,395.9588,424.6515,357.3493
0.4703703,0.4993908,0,0.5006092,0,0,0,395.8105,423.3546,353.8782
0.471071,0.4993908,0,0.5006092,0,0,0,395.2549,422.5862,353.3359
0.4717717,0.4993908,0,0.5006092,0,0,0,393.3014,418.7955,353.0697
0.4724724,0.4993908,0,0.5006092,0,0,0,390.1597,411.9831,351.7959
0.4731731,0.4993908,0,0.5006092,0,0,0,386.6626,406.7733,350.8404
0.4738738,0.4993908,0,0.5006092,0,0,0,383.0969,402.1186,349.3185
0.4745745,0.4993908,0,0.5006092,0,0,0,379.4406,397.6913,346.5471
0.4752752,0.4993908,0,0.5006092,0,0,0,376.0631,397.5643,341.7355
0.4759759,0.4993908,0,0.5006092,0,0,0,373.0582,395.74,338.1586
0.4766766,0.4993908,0,0.5006092,0,0,0,370.2209,392.4739,335.6085
0.4773773,0.4993908,0,0.5006092,0,0,0,367.4777,393.4558,332.0149
0.478078,0.4993908,0,0.5006092,0,0,0,364.0754,391.8251,329.0729
0.4787787,0.4993908,0,0.5006092,0,0,0,361.56,390.1966,326.4445
0.4794794,0.4993908,0,0.5006092,0,0,0,359.8714,388.5373,323.9864
0.4801801,0.4993908,0,0.5006092,0,0,0,358.9934,386.7857,321.6353
0.4808808,0.4993908,0,0.5006092,0,0,0,358.9195,385.0016,319.3223
0.4815815,0.4993908,0,0.5006092,0,0,0,359.3744,382.7196,317.0786
0.4822822,0.4993908,0,0.5006092,0,0,0,359.3569,379.6716,315.0657
0.4829829,0.4993908,0,0.5006092,0,0,0,357.1886,375.7939,313.5735
0.4836836,0.4993908,0,0.5006092,0,0,0,355.3496,374.0807,312.5319
0.4843843,0.4993908,0,0.5006092,0,0,0,353.9127,373.2414,311.7988
0.485085,0.4993908,0,0.5006092,0,0,0,352.5127,371.2697,311.2028
0.4857857,0.4993908,0,0.5006092,0,0,0,351.6315,369.2769,310.7793
0.4864864,0.4993908,0,0.5006092,0,0,0,350.0986,369.2683,310.5817
0.4871871,0.4993908,0,0.5006092,0,0,0,348.5238,367.9123,310.6747
0.4878878,0.4993908,0,0.5006092,0,0,0,346.9536,369.9759,310.3589
0.4885885,0.4993908,0,0.5006092,0,0,0,344.8982,370.1844,310.1478
0.4892892,0.4993908,0,0.5006092,0,0,0,343.1482,369.6749,309.992
0.4899899,0.4993908,0,0.5006092,0,0,0,341.1942,367.4398,309.7936
0.4906906,0.4993908,0,0.5006092,0,0,0,339.837,365.0474,309.4849
0.4913913,0.4993908,0,0.5006092,0,0,0,338.6094,361.9514,308.9288
0.492092,0.4993908,0,0.5006092,0,0,0,337.8904,358.9529,308.177
0.4927927,0.4993908,0,0.5006092,0,0,0,337.153,355.1709,307.3337
0.4934934,0.4993908,0,0.5006092,0,0,0,336.1101,352.7301,307.2145
0.4941941,0.4993908,0,0.5006092,0,0,0,335.4842,350.7696,307.1502
0.4948948,0.4993908,0,0.5006092,0,0,0,334.3241,347.5341,307.0577
0.4955955,0.4993908,0,0.5006092,0,0,0,332.4059,345.4097,306.503
0.4962962,0.4993908,0,0.5006092,0,0,0,331.068,343.4075,305.9913
0.4969969,0.4993908,0,0.5006092,0,0,0,329.5449,340.4962,305.545
0.4976976,0.4993908,0,0.5006092,0,0,0,327.4264,336.2963,305.1547
0.4983983,0.4993908,0,0.5006092,0,0,0,324.6122,331.0003,304.8147
0.499099,0.4993908,0,0.5006092,0,0,0,320.1456,325.4278,304.159
0.4997997,0.4993908,0,0.5006092,0,0,0,312.4174,315.3165,303.5923
0.5005004,0.4993908,0,0.5006092,0,0,0,305.1377,305.7721,303.13
0.5012011,0.4993908,0,0.5006092,0,0,0,302.0025,301.7852,302.7428
0.5019018,0.4993908,0,0.5006092,0,0,0,300.6712,300.2146,302.4143
0.5026025,0.4993908,0,0.5006092,0,0,0,300.4136,300.0304,302.1346
0.5033032,0.4993908,0,0.5006092,0,0,0,300.2965,300.0141,301.8897
0.5040039,0.4993908,0,0.5006092,0,0,0,300.1939,300.0053,301.6722
0.5047046,0.4993908,0,0.5006092,0,0,0,300.107,300.0047,301.4885
0.5054053,0.4993908,0,0.5006092,0,0,0,300.0299,300.0044,301.3185
0.506106,0.4993908,0,0.5006092,0,0,0,299.9995,299.9995,0
0.5068067,0.4993908,0,0.5006092,0,0,0,299.9999,299.9999,0
0.5075074,0.4993908,0,0.5006092,0,0,0,300.0001,300.0001,0
0.5082081,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5089088,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5096095,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5103102,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5110109,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5117116,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5124123,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.513113,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5138137,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5145144,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5152151,0.4993908,0,0.5006092,0,0,0,300.0001,300.0001,0
0.5159158,0.4993908,0,0.5006092,0,0,0,300.0001,300.0001,0
0.5166165,0.4993908,0,0.5006092,0,0,0,300,300,0
0.5173172,0.4993908,0,0.5006092,0,0,0,300,300,0
0.5180179,0.4993908,0,0.5006092,0,0,0,299.9999,299.9999,0
0.5187186,0.4993908,0,0.5006092,0,0,0,299.9999,299.9999,0
0.5194193,0.4993908,0,0.5006092,0,0,0,299.9998,299.9998,0
0.52012,0.4993908,0,0.5006092,0,0,0,299.9998,299.9998,0
0.5208207,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5215214,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5222221,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5229228,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5236235,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5243242,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5250249,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5257256,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5264263,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.527127,0.4993908,0,0.5006092,0,0,0,299.9996,299.9996,0
0.5278277,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5285284,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5292291,0.4993908,0,0.5006092,0,0,0,299.9997,299.9997,0
0.5299298,0.4993908,0,0.5006092,0,0,0,299.9998,299.9998,0
0.5306305,0.4993908,0,0.5006092,0,0,0,299.9999,299.9999,0
0.5313312,0.4993908,0,0.5006092,0,0,0,300,300,0
0.5320319,0.4993908,0,0.5006092,0,0,0,300.0001,300.0001,0
0.5327326,0.4993908,0,0.5006092,0,0,0,300.0002,300.0002,0
0.5334333,0.4993908,0,0.5006092,0,0,0,300.0004,300.0004,0
0.534134,0.4993908,0,0.5006092,0,0,0,300.0005,300.0005,0
0.5348347,0.4993908,0,0.5006092,0,0,0,300.0007,300.0007,0
0.5355354,0.4993908,0,0.5006092,0,0,0,300.0009,300.0009,0
0.5362361,0.4993908,0,0.5006092,0,0,0,300.0011,300.0011,0
0.5369368,0.4993908,0,0.5006092,0,0,0,300.0013,300.0013,0
0.5376375,0.4993908,0,0.5006092,0,0,0,300.0016,300.0016,0
0.5383382,0.4993908,0,0.5006092,0,0,0,300.0019,300.0019,0
0.5390389,0.4993908,0,0.5006092,0,0,0,300.0022,300.0022,0
0.5397396,0.4993908,0,0.5006092,0,0,0,300.0025,300.0025,0
0.5404403,0.4993908,0,0.5006092,0,0,0,300.0029,300.0029,0
0.541141,0.4993908,0,0.5006092,0,0,0,300.0032,300.0032,0
0.5418418,0.4993908,0,0.5006092,0,0,0,300.0036,300.0036,0
0.5425425,0.4993908,0,0.5006092,0,0,0,300.004,300.004,0
0.5432432,0.4993908,0,0.5006092,0,0,0,300.0044,300.0044,0
0.5439439,0.4993908,0,0.5006092,0,0,0,300.0048,300.0048,0
0.5446446,0.4993908,0,0.5006092,0,0,0,300.0052,300.0052,0
0.5453453,0.4993908,0,0.5006092,0,0,0,300.0056,300.0056,0
0.546046,0.4993908,0,0.5006092,0,0,0,300.006,300.006,0
0.5467467,0.4993908,0,0.5006092,0,0,0,300.0064,300.0064,0
0.5474474,0.4993908,0,0.5006092,0,0,0,300.0069,300.0069,0
0.5481481,0.4993908,0,0.5006092,0,0,0,300.0073,300.0073,0
0.5488488,0.4993908,0,0.5006092,0,0,0,300.0077,300.0077,0
0.5495495,0.4993908,0,0.5006092,0,0,0,300.0081,300.0081,0
0.5502502,0.4993908,0,0.5006092,0,0,0,300.0086,300.0086,0
0.5509509,0.4993908,0,0.5006092,0,0,0,300.0089,300.0089,0
0.5516516,0.4993908,0,0.5006092,0,0,0,300.0093,300.0093,0
0.5523523,0.4993908,0,0.5006092,0,0,0,300.0097,300.0097,0
0.553053,0.4993908,0,0.5006092,0,0,0,300.0101,300.0101,0
0.5537537,0.4993908,0,0.5006092,0,0,0,300.0104,300.0104,0
0.5544544,0.4993908,0,0.5006092,0,0,0,300.0107,300.0107,0
0.5551551,0.4993908,0,0.5006092,0,0,0,300.0109,300.0109,0
0.5558558,0.4993908,0,0.5006092,0,0,0,300.0112,300.0112,0
0.5565565,0.4993908,0,0.5006092,0,0,0,300.0114,300.0114,0
0.5572572,0.4993908,0,0.5006092,0,0,0,300.0115,300.0115,0
0.5579579,0.4993908,0,0.5006092,0,0,0,300.0116,300.0116,0
0.5586586,0.4993908,0,0.5006092,0,0,0,300.0117,300.0117,0
0.5593593,0.4993908,0,0.5006092,0,0,0,300.0117,300.0117,0
0.56006,0.4993908,0,0.5006092,0,0,0,300.0118,300.0118,0
0.5607607,0.4993908,0,0.5006092,0,0,0,300.0117,300.0117,0
0.5614614,0.4993908,0,0.5006092,0,0,0,300.0116,300.0116,0
0.5621621,0.4993908,0,0.5006092,0,0,0,300.0115,300.0115,0
0.5628628,0.4993908,0,0.5006092,0,0,0,300.0113,300.0113,0
0.5635635,0.4993908,0,0.5006092,0,0,0,300.0111,300.0111,0
0.5642642,0.4993908,0,0.5006092,0,0,0,300.0108,300.0108,0
0.5649649,0.4993908,0,0.5006092,0,0,0,300.0105,300.0105,0
0.5656656,0.4993908,0,0.5006092,0,0,0,300.0101,300.0101,0
0.5663663,0.4993908,0,0.5006092,0,0,0,300.0098,300.0098,0
0.567067,0.4993908,0,0.5006092,0,0,0,300.0094,300.0094,0
0.5677677,0.4993908,0,0.5006092,0,0,0,300.0089,300.0089,0
0.5684684,0.4993908,0,0.5006092,0,0,0,300.0084,300.0084,0
0.5691691,0.4993908,0,0.5006092,0,0,0,300.0079,300.0079,0
0.5698698,0.4993908,0,0.5006092,0,0,0,300.0073,300.0073,0
0.5705705,0.4993908,0,0.5006092,0,0,0,300.0068,300.0068,0
0.5712712,0.4993908,0,0.5006092,0,0,0,300.0062,300.0062,0
0.5719719,0.4993908,0,0.5006092,0,0,0,300.0056,300.0056,0
0.5726726,0.4993908,0,0.5006092,0,0,0,300.0051,300.0051,0
0.5733733,0.4993908,0,0.5006092,0,0,0,300.0046,300.0046,0
0.574074,0.4993908,0,0.5006092,0,0,0,300.004,300.004,0
0.5747747,0.4993908,0,0.5006092,0,0,0,300.0035,300.0035,0
0.5754754,0.4993908,0,0.5006092,0,0,0,300.003,300.003,0
0.5761761,0.4993908,0,0.5006092,0,0,0,300.0025,300.0025,0
0.5768768,0.4993908,0,0.5006092,0,0,0,300.002,300.002,0
0.5775775,0.4993908,0,0.5006092,0,0,0,300.0016,300.0016,0
0.5782782,0.4993908,0,0.5006092,0,0,0,300.0013,300.0013,0
0.5789789,0.4993908,0,0.5006092,0,0,0,300.001,300.001,0
0.5796796,0.4993908,0,0.5006092,0,0,0,300.0008,300.0008,0
0.5803803,0.4993908,0,0.5006092,0,0,0,300.0006,300.0006,0
0.581081,0.4993908,0,0.5006092,0,0,0,300.0004,300.0004,0
0.5817817,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5824824,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5831831,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5838838,0.4993908,0,0.5006092,0,0,0,300.0003,300.0003,0
0.5845845,0.4993908,0,0.5006092,0,0,0,300.0004,300.0004,0
0.5852852,0.4993908,0,0.5006092,0,0,0,300.0005,300.0005,0
0.5859859,0.4993908,0,0.5006092,0,0,0,300.0006,300.0006,0
0.5866866,0.4993908,0,0.5006092,0,0,0,300.0007,300.0007,0
0.5873873,0.4993908,0,0.5006092,0,0,0,300.0008,300.0008,0
0.588088,0.4993908,0,0.5006092,0,0,0,300.0009,300.0009,0
0.5887887,0.4993908,0,0.5006092,0,0,0,300.001,300.001,0
0.5894894,0.4993908,0,0.5006092,0,0,0,300.0011,300.0011,0
0.5901901,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.5908908,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.5915915,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.5922922,0.4993908,0,0.5006092,0,0,0,300.0013,300.0013,0
0.5929929,0.4993908,0,0.5006092,0,0,0,300.0013,300.0013,0
0.5936936,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.5943943,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.595095,0.4993908,0,0.5006092,0,0,0,300.0012,300.0012,0
0.5957957,0.4993908,0,0.5006092,0,0,0,300.0011,300.0011,0
0.5964964,0.4993908,0,0.5006092,0,0,0,300.001,300.001,0
0.5971971,0.4993908,0,0.5006092,0,0,0,300.0009,300.0009,0
0.5978978,0.4993908,0,0.5006092,0,0,0,300.0008,300.0008,0
0.5985985,0.4993908,0,0.5006092,0,0,0,300.0007,300.0007,0
0.5992992,0.4993908,0,0.5006092,0,0,0,300.0005,300.0005,0
0.5999999,0.4993908,0,0.5006092,0,0,0,300.0004,300.0004,0
